genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,time_signature
canadian celtic,0.789,0.4395,338246.5,0.4985000000000001,0.0083,0.1135,-8.1805,0.0304,122.0005,0.3145,11.0,5,1,3
canadian children's music,0.872,0.768,122827.0,0.175,2.69e-06,0.0903,-13.18,0.0401,82.00200000000002,0.763,48.0,2,1,4
canadian classical,0.7983750000000001,0.28425000000000006,222822.5,0.198675,0.2551,0.1448875,-21.171999999999997,0.0375125,117.79137499999999,0.163925,19.5,7,1,3
canadian contemporary country,0.20241068037812535,0.5629112355331743,194369.00305238974,0.7180403502959626,0.003037767308794947,0.18024093890803075,-5.864940917925612,0.053371803825426264,126.2303834526018,0.5247815169184556,28.76727846982949,6,1,4
canadian contemporary r&b,0.2597728271252205,0.6274054728835979,206298.20116291888,0.5401236055996474,0.0648701038753307,0.13917685956790124,-8.342532694003527,0.09947959656084654,111.13337321428573,0.36042053847001754,30.83472773368607,7,1,4
canadian country,0.15383476617826622,0.5886787240537242,193227.8125763126,0.7537608363858366,0.00030418169566544565,0.19164152930402928,-5.699706654456656,0.05770184676434676,118.74611568986566,0.5678165445665445,30.491910866910867,7,1,4
canadian electronic,0.07963631844155847,0.6353346474300348,237888.61865358814,0.7751231466069142,0.2865608713230444,0.1789849087708066,-6.002720250289616,0.09614368079690258,126.13835836229497,0.31913083264739944,27.252108103164442,11,0,4
canadian electropop,0.3224028815628816,0.618631227106227,205393.54319291815,0.5878302503052503,0.11705117963247862,0.16373744505494503,-8.530798473748472,0.0823039010989011,120.95444688644686,0.36754891330891337,23.988644688644687,2,1,4
canadian experimental,0.38387939066666665,0.23808266666666666,361732.70666666667,0.4662454666666666,0.6547906666666666,0.199412,-13.578253333333333,0.050716,103.19022666666667,0.172248,17.066666666666666,7,1,4
canadian folk,0.4976222171927611,0.5750458333333333,223037.56801346797,0.4483197138047139,0.034223334814393935,0.16129795033670036,-10.158810058922558,0.049164621212121215,123.133070959596,0.401228425925926,25.318897306397307,2,1,4
canadian garage rock,0.006200000000000001,0.5780000000000001,220545.0,0.7975,0.0001035,0.24750000000000005,-6.169499999999999,0.0398,144.538,0.753,21.0,9,1,4
canadian hardcore,0.0022797154545454545,0.25827272727272726,195134.303030303,0.9837575757575757,0.13591076363636365,0.2825575757575758,-4.156878787878789,0.10637878787878789,115.65636363636362,0.1114090909090909,16.21212121212121,0,1,4
canadian hip hop,0.21622025532740555,0.7144558977181646,194946.1018261568,0.5929925134342462,0.0229385683072861,0.16986996959618295,-7.926485161138019,0.19091848795253583,123.7497266822446,0.4173748513900915,24.77647662293274,1,1,4
canadian house,0.11358362500000001,0.6918,358485.275,0.7268349999999999,0.5589702025000001,0.1118875,-8.543025,0.061899166666666665,120.947825,0.2453208333333333,21.041666666666664,1,1,4
canadian indie,0.3248104425001512,0.5429251803289304,230704.18870361114,0.626725035747477,0.09787160974190161,0.19748178692195603,-7.886770008436552,0.04795961014911015,122.56931673451824,0.43261996975927103,21.704307770116593,7,1,4
canadian indie folk,0.5955114285714286,0.5568,242669.48571428572,0.49339999999999995,0.1743482285714286,0.22256285714285715,-11.944857142857142,0.036122857142857144,138.24485714285714,0.4307428571428572,22.571428571428573,2,1,3
canadian indigenous,0.13701125,0.5443749999999999,196888.0,0.68375,0.188254875,0.15875,-7.845250000000001,0.058499999999999996,126.097625,0.41325,26.375,9,1,4
canadian latin,0.11102500000000001,0.80375,220041.75,0.831,2.6975000000000002e-05,0.28425,-7.13425,0.06547499999999999,117.14150000000001,0.7607499999999999,25.75,10,0,4
canadian metal,0.1238135751818182,0.5135424242424241,231692.9006993007,0.835222261072261,0.18141886353146847,0.19626841491841493,-6.141570745920745,0.09862843822843821,130.44732494172496,0.34557799533799527,20.83997668997669,11,1,4
canadian metalcore,0.015257518295454544,0.4752272727272727,192281.61363636365,0.8920340909090909,0.05415338636363636,0.3317340909090909,-3.7793295454545457,0.14994204545454545,131.52913636363638,0.2393659090909091,18.954545454545453,4,1,4
canadian modern jazz,0.6565585,0.50308,276090.57999999996,0.39608,0.2809973105,0.14345599999999997,-10.923580000000001,0.08930099999999999,108.02258000000002,0.33708000000000005,33.79,6,0,4
canadian pop,0.25815992740254395,0.6316381317144346,205700.95861066194,0.6249459989870262,0.052075248649079024,0.1620352306450813,-6.871131938403775,0.08511003150440503,115.55845839993556,0.4691515853112647,34.20000952566819,1,1,4
canadian pop punk,0.038907150696438055,0.48196347687400326,161919.12280701756,0.8703053163211059,0.19156960665762893,0.3063799893673578,-5.573751780967569,0.11278128654970761,134.11456703880913,0.47254226475279104,28.54912280701755,8,1,4
canadian post-hardcore,0.39080000000000004,0.488,227048.0,0.7616666666666667,0.0012483333333333335,0.38866666666666666,-6.178,0.0617,109.35066666666667,0.26066666666666666,35.333333333333336,2,1,4
canadian post-punk,0.14179809913194447,0.4214791666666667,228989.9791666667,0.8097951388888889,0.4392723472222222,0.20028645833333333,-5.509322916666666,0.06936493055555557,124.73688541666667,0.37024895833333327,26.760416666666668,2,1,4
canadian post-rock,0.42,0.6305000000000001,220788.0,0.6065,0.36200000000000004,0.10815,-9.2115,0.056150000000000005,95.28200000000001,0.30600000000000005,24.0,5,1,4
canadian psychedelic rock,0.11022340666666666,0.3680833333333334,141886.20833333334,0.8722916666666667,0.05399511666666666,0.32737499999999997,-5.075333333333333,0.06091666666666666,105.92879166666667,0.44420833333333337,11.125,11,1,4
canadian punk,0.08187026185452705,0.46642121825542887,207813.19026499818,0.8897580511593669,0.15060894365807875,0.24105696816341554,-4.317213995215311,0.11015860047846891,138.4598472856091,0.37727742454913504,18.822294810452707,11,1,4
canadian rock,0.19140333479187785,0.546777838988497,229395.11199473043,0.7364680640861834,0.06971389456101008,0.18323047809852688,-6.339055539785864,0.06908965316067948,126.85583185434992,0.47122761723312817,27.681342817828888,7,1,4
canadian shoegaze,0.0147,0.528,259039.0,0.904,0.302,0.19899999999999998,-6.4910000000000005,0.036000000000000004,151.891,0.9329999999999999,9.0,9,1,4
canadian singer-songwriter,0.5243000087469079,0.5379701144094002,217739.87218614714,0.43424030998763136,0.041377933561301775,0.16762332792207787,-9.880029336734692,0.05378794449598021,117.69547353123066,0.390705734384663,27.066759431045146,7,1,4
canadian soundtrack,0.7516546583850933,0.3784447204968944,172998.03726708074,0.2212472049689441,0.5196070496894409,0.11705745341614908,-16.756254658385096,0.04759782608695653,99.49068633540371,0.2293478260869565,22.90062111801242,10,1,4
canberra indie,0.004529999999999999,0.198,235885.0,0.551,0.000825,0.297,-5.8729999999999976,0.0367,82.708,0.43,0.0,2,1,4
cancion melodica,0.6009054545454545,0.5439018939393939,283980.0363636364,0.418655303030303,0.06080561929545455,0.22433276515151512,-10.561548106060606,0.04543371212121211,124.54288939393939,0.5251128787878788,29.606439393939393,11,1,4
candy pop,0.24059900574932308,0.5960439958592133,201322.31260949196,0.6444927934384456,0.07391897711160215,0.17602837434304824,-6.977664237935977,0.0755668657429527,122.39866549211656,0.44253262860328074,26.347487657270268,1,1,4
cantautor,0.3789209265734266,0.625540034965035,224062.06561771562,0.598461655011655,0.07744921605594407,0.1427967599067599,-8.202052564102566,0.05387644522144522,126.38526515151517,0.5394096736596735,32.188869463869466,7,1,4
cantautor catala,0.5660000000000001,0.779,296740.0,0.36,0.494,0.12,-11.728,0.0397,110.039,0.5710000000000001,43.0,1,0,4
canterbury scene,0.31466666666666665,0.48133333333333334,302851.6666666666,0.5760000000000001,0.2811666666666667,0.2003333333333333,-11.527000000000001,0.08026666666666668,133.02616666666665,0.30899999999999994,16.0,11,1,4
canto popular uruguayo,0.498,0.537,224000.0,0.914,0.0212,0.0535,-6.15,0.0717,180.148,0.884,41.0,7,0,4
cantopop,0.5535460256410257,0.5170480769230769,251385.4647435898,0.49605512820512837,0.0006739498076923078,0.16646410256410255,-8.493560897435898,0.0420775641025641,129.69023076923074,0.36517115384615384,28.657051282051288,10,1,4
canzone napoletana,0.2905594444444444,0.5801388888888889,165612.2361111111,0.5371527777777778,0.21858355555555556,0.22068333333333334,-9.093,0.11774305555555557,106.96818055555555,0.5011027777777778,12.861111111111112,3,1,4
cape town indie,0.20389607142857147,0.643345238095238,201767.42857142855,0.7005238095238097,0.09737198404761906,0.15373809523809523,-7.391916666666666,0.052252380952380946,113.90654761904761,0.37521428571428567,11.607142857142856,11,0,4
cape verdean folk,0.4075,0.7075,231060.0,0.6545000000000001,4.0075e-06,0.36375,-9.43225,0.1345,119.4735,0.5952500000000001,31.25,7,1,4
caracas indie,0.487,0.677,254014.0,0.6665000000000001,0.0,0.0887,-7.365,0.0606,111.9025,0.733,0.0,11,0,5
cardiff indie,0.07659166666666667,0.42925,195967.4166666667,0.7332916666666667,0.14220833333333335,0.24379166666666668,-7.264833333333334,0.07170416666666667,141.40783333333331,0.42290416666666664,32.70833333333333,1,1,4
carnatic,0.32485714285714284,0.7265,229098.42857142858,0.6697857142857142,0.00048537571428571436,0.2191214285714286,-7.710357142857143,0.11300714285714286,110.72178571428572,0.5755,6.142857142857143,5,0,4
carnatic instrumental,0.32125,0.7548750000000001,237809.75,0.580375,0.0008490000000000001,0.1929375,-9.103375,0.1214625,110.001125,0.605625,3.25,7,0,4
carnatic vocal,0.43475,0.645,222515.75,0.7695,4.075e-07,0.36402500000000004,-5.3687499999999995,0.0917,118.35275,0.5962500000000001,7.5,9,1,4
carnaval,6.02e-05,0.55,159996.0,0.932,0.775,0.361,-9.952,0.052000000000000005,138.011,0.209,25.0,6,0,4
carnaval cadiz,0.42,0.847,215498.0,0.7140000000000001,0.00011999999999999999,0.122,-5.539,0.0379,124.958,0.623,46.0,11,0,4
cartoon,0.3349815085234093,0.6652672068827531,144153.70156062426,0.6760202120848341,0.12005626980252104,0.16589209283713485,-7.801813465386155,0.19651486794717885,119.3289044417767,0.4645944177671069,16.43213285314126,9,1,4
catstep,0.11312150364135372,0.5878543607434233,282331.2467247906,0.7705245809225499,0.2179357317859698,0.20043951249643222,-5.5599636914548745,0.10817358561577314,131.74703669200343,0.3427209709412611,30.737829841289663,6,1,4
cavernous death metal,0.000235575,0.27625,247335.25,0.97275,0.6965000000000001,0.1696,-4.8660000000000005,0.166,151.62775,0.093775,14.75,11,1,4
ccm,0.24216563264674057,0.5060780523735916,256936.93443327647,0.6089924779319875,0.04528803350467124,0.18694311199304228,-7.424600013348222,0.06603484559658562,123.21042600846016,0.3626485373630258,35.74598937550756,11,1,4
cdmx indie,0.36664138888888886,0.6374583333333333,200503.13888888888,0.5460902777777777,0.007025406458333332,0.18319236111111112,-9.464527777777779,0.06511597222222222,114.07108333333333,0.37445833333333334,25.083333333333332,7,0,4
cedm,0.23115095454545456,0.5939128787878788,225435.4962121212,0.631780303030303,0.12896235992424243,0.14921136363636364,-7.479545454545455,0.052484848484848474,118.19176515151516,0.40378636363636355,26.21590909090909,11,1,4
cello,0.5395722222222222,0.40547777777777777,269153.64444444445,0.3871411111111111,0.6860145555555556,0.11643444444444444,-12.81167222222222,0.043082777777777775,104.99658333333333,0.29895444444444447,20.95,7,1,3
celtic,0.45983444062499995,0.49975187499999996,224869.69718750002,0.57513765625,0.073290534490625,0.23071575,-8.880806250000001,0.04693825,125.9232078125,0.5166590624999999,19.586875,7,1,4
celtic harp,0.995,0.24100000000000002,159680.0,0.0852,0.92,0.0784,-24.471999999999998,0.0571,75.319,0.11699999999999999,62.0,5,1,1
celtic metal,0.12938298883928573,0.41294910714285715,325600.96875,0.6437366071428571,0.012703602857142856,0.2057625,-6.687839285714286,0.056878125,123.90957589285715,0.24468705357142861,33.82589285714286,7,1,4
celtic punk,0.005456976468253968,0.4771531746031747,200496.52142857143,0.9164837301587301,0.10476009730158732,0.27863325396825395,-4.865836507936507,0.08617198412698414,132.9141238095238,0.6212780952380952,21.412698412698415,7,1,4
celtic rock,0.2366589526190476,0.47861359523809527,243143.36430952378,0.707133761904762,0.13517559184571432,0.25559341428571425,-7.202328095238094,0.09337375952380952,128.545876547619,0.5135987261904762,27.62054761904762,7,1,4
cha-cha-cha,0.65625,0.61075,158755.25,0.6807500000000001,0.127483875,0.0819625,-6.086999999999999,0.06502500000000001,118.61825,0.80225,15.875,10,1,4
chakra,0.5639576,0.2748,210673.6,0.4456399999999999,0.729200418,0.18059999999999998,-23.2322,0.10036,137.951,0.11244000000000001,18.6,7,0,3
chalga,0.0704,0.8507499999999999,217378.5,0.8014999999999999,3.3775000000000003e-06,0.31,-4.9,0.1582,112.7385,0.6785,39.0,10,1,4
chamber choir,0.0054600000000000004,0.428,237807.0,0.904,0.000977,0.41200000000000003,-3.255,0.0645,145.07299999999995,0.284,34.0,5,1,4
chamber orchestra,0.075805968,0.5711999999999999,191419.8,0.7904,0.40445000000000003,0.216625,-4.2509,0.126795,140.3982,0.29625,31.35,1,1,4
chamber pop,0.4882080265283003,0.5189502806156184,232975.31219769391,0.46421884277264625,0.18628192271415855,0.1565595855456426,-10.19274355388096,0.05737534300427286,117.32914992342772,0.365460885336523,35.08921567587751,7,1,4
chamber psych,0.2571693523212109,0.5081925623655099,244582.85792463482,0.6517516572998154,0.31236387603728516,0.18003127599301286,-8.768322077592972,0.05255075063289536,124.38186202720183,0.44856124751905,24.38464847725374,2,1,4
champeta,0.16126374999999998,0.735125,202604.5833333333,0.8053958333333333,0.08750830375,0.20614375000000001,-5.4537916666666675,0.06430625,125.92118750000002,0.7438541666666667,31.708333333333332,7,1,4
channel islands indie,0.263,0.815,208247.0,0.5795,0.01225,0.1612,-7.154,0.0931,102.4985,0.6285000000000001,64.0,7,1,4
channel pop,0.575160928042328,0.5807762962962963,211737.56648148145,0.4172117724867725,0.0558686606830688,0.13864025925925927,-9.190249920634919,0.05436154497354499,113.13480195767198,0.4042449470899472,28.20968253968253,11,1,4
chanson,0.48415714315776825,0.6034681246993747,214372.56060906686,0.5310478956228957,0.030762405117694805,0.17293288480038482,-9.329377693602696,0.05319982263107261,112.61256389490138,0.4358316378066378,16.785113035113035,9,0,4
chaotic black metal,0.07524902872222221,0.37444583333333337,363128.375,0.7823777777777778,0.5955120416666666,0.1986316666666667,-8.72428611111111,0.08667416666666666,143.89783055555557,0.19154777777777776,11.258333333333333,7,1,4
chaotic hardcore,0.18855077171156007,0.32870370370370366,197665.1891133558,0.8306388215488214,0.4617793008978677,0.2219975140291807,-6.059629910213243,0.09944322109988776,117.47127020202022,0.26828093714927054,19.1182379349046,1,1,4
charanga,0.264,0.602,174167.0,0.76,0.0,0.126,-6.813,0.0593,179.89700000000005,0.718,0.0,11,1,4
charango,0.5589999999999999,0.818,232768.0,0.534,0.0,0.363,-8.584,0.14300000000000002,98.1,0.8490000000000001,33.0,4,0,4
charlotte nc indie,0.08417523333333335,0.5278166666666667,210673.36666666667,0.7876499999999999,0.01726938016666667,0.1521866666666667,-5.508549999999999,0.084115,115.22569999999999,0.4683666666666666,14.3,0,1,4
charlottesville indie,0.29587820621212113,0.5900500000000001,243163.35454545455,0.6205833333333334,0.24409736087878783,0.11601272727272727,-9.234137878787879,0.04571030303030303,128.27230303030302,0.3122086363636364,32.68030303030303,11,1,4
charred death,8.51e-05,0.501,256052.0,0.922,0.000117,0.5489999999999999,-3.3489999999999998,0.0461,119.93700000000001,0.233,14.0,3,0,4
chattanooga indie,0.3259608818181818,0.546909090909091,239113.0909090909,0.537,0.09941687454545457,0.09215454545454546,-8.682272727272725,0.14911818181818182,108.058,0.4600909090909091,22.636363636363637,11,0,4
chicago blues,0.51622,0.6142000000000001,215248.4,0.6672,0.0042526000000000005,0.1909,-7.4786,0.06618,108.20739999999998,0.74,15.0,2,0,4
chicago drill,0.19760335129138507,0.69531433380631,200675.5625461765,0.6560831450197946,0.12356577313733334,0.18505431471182354,-7.523001157783214,0.20025716856138645,129.1468459979194,0.40817375570575626,25.67923467153611,1,1,4
chicago hardcore,0.21292505931818176,0.39745303030303036,183294.9318181818,0.7997924242424242,0.0669169459090909,0.20031727272727273,-4.547537878787879,0.11855833333333332,116.33254090909092,0.27276893939393937,37.52424242424242,6,1,4
chicago house,0.039595627843803057,0.765638238068289,308445.0791171477,0.7244919637804186,0.48418030078475754,0.17445008488964345,-8.685015600830033,0.07511260516883606,121.80766070552724,0.5291971326164874,26.05353706847765,1,0,4
chicago indie,0.3270766672619048,0.5252956845238095,229085.3675595238,0.5943668154761904,0.09270110633333332,0.15495386904761907,-8.356170833333332,0.05731712797619048,121.01326086309524,0.45459940476190475,22.134077380952377,2,1,4
chicago pop punk,0.05222149952380952,0.421822380952381,196496.59142857144,0.9160285714285713,0.13195114782857148,0.15030761904761905,-3.718996666666667,0.0946289523809524,143.40815428571426,0.4081971428571428,15.157142857142855,10,1,4
chicago punk,0.13962865666086785,0.42777004949073916,170247.07194443487,0.852025419408178,0.03782865711362201,0.25476129327568986,-4.416914020175228,0.11315030188202603,126.12106357579202,0.4313269333540023,33.18420860748447,7,1,4
chicago rap,0.20456030634022326,0.7052180243283444,190524.8310062217,0.6142002820560215,0.047958960363602775,0.18803253044573734,-7.710619692340111,0.23934805951435323,125.8273456726427,0.4304628884030036,30.82228415992328,1,1,4
chicago soul,0.49754166666666666,0.6803958333333333,236432.0,0.5432916666666666,0.04399490395833333,0.18065416666666667,-9.6606875,0.042058333333333336,98.82702083333332,0.7451458333333334,18.291666666666668,7,1,4
chicano punk,0.151023,0.54455,205441.2,0.7534,0.039942435000000005,0.229675,-7.06655,0.063305,128.27415,0.4274,15.2,6,1,4
chicano rap,0.17051481456980663,0.7277770129437366,205356.22573904664,0.6260393802788637,0.025517430519340453,0.17175137016369407,-7.7678237117818325,0.17225957489273153,120.10493290412845,0.5171376046753065,23.681263162282317,1,1,4
chicha,0.17482700000000004,0.6229333333333333,202219.03333333333,0.6277750000000001,0.05416870166666667,0.15600583333333332,-7.797108333333334,0.045757500000000007,121.97893333333333,0.580575,10.066666666666666,7,0,4
chihuahua indie,0.4864190476190476,0.6232380952380953,215121.23809523808,0.5977142857142856,0.04196665714285714,0.13253333333333334,-7.005761904761905,0.04217619047619048,103.77352380952381,0.5883809523809523,28.571428571428573,2,1,4
children's choir,0.5073,0.35600000000000004,197924.0,0.4165,0.0089,0.1047,-9.8285,0.06235,128.1125,0.22800000000000006,30.0,6,1,3
children's folk,0.5885418785714285,0.7293428571428571,174376.7160714286,0.3799921428571429,0.057440077321428584,0.11580267857142856,-11.306789285714286,0.11496982142857144,103.09775178571431,0.46025785714285716,37.169642857142854,2,1,4
children's music,0.4423719327030812,0.6893389749649861,167870.5325345763,0.5670883595938376,0.09612835607042194,0.15191797859768905,-8.47024606967787,0.13429773218662464,115.31102313769256,0.5447447041316527,24.72295824579832,2,1,4
chilean hardcore,0.033530939999999995,0.6473,227999.7,0.9107,0.0005651999999999999,0.17878999999999998,-3.1305,0.13358,138.7698,0.5124,32.2,2,0,4
chilean indie,0.285767,0.5975499999999999,226280.725,0.5928999999999999,0.09409672,0.30452,-7.889325000000002,0.09818,116.36702499999998,0.3732750000000001,34.975,4,1,4
chilean rock,0.26539606363636364,0.6124999999999999,224521.79545454544,0.5549818181818181,0.24348649545454545,0.20084545454545452,-7.425977272727274,0.05527272727272726,124.49870454545453,0.48324999999999996,33.61363636363637,5,0,4
chill beats,0.4231065853658536,0.6268292682926827,195558.63414634147,0.46371951219512203,0.6697853658536586,0.13576341463414637,-11.525658536585363,0.07153658536585367,105.26208536585366,0.26571463414634144,41.853658536585364,9,0,4
chill groove,0.319,0.6829999999999999,240300.0,0.7979999999999999,0.184,0.0762,-6.768,0.0385,99.98,0.6759999999999999,33.0,4,0,4
chill guitar,0.88367670995671,0.6293177489177487,164365.0432900433,0.18680373160173158,0.7590901298701298,0.11690000000000003,-15.109400865800866,0.07108870129870128,117.61725367965367,0.27879238095238096,49.23160173160173,7,1,4
chill lounge,0.2919411574074074,0.6036560846560847,300767.16005291004,0.5801031746031746,0.7815645374338626,0.21651865079365085,-11.69368650793651,0.04128306878306878,113.21404232804232,0.34045198412698424,17.5978835978836,7,1,4
chillhop,0.4554475705963592,0.6458389310939326,151713.8703197579,0.43856699111677355,0.597333675277604,0.16683130481577693,-10.929784511294743,0.12952135574724044,112.54333152099116,0.4626055245708959,35.46022848435918,7,1,4
chillstep,0.30632709205318487,0.5108700115955472,237971.55133039577,0.6074598028756958,0.4906194211116266,0.1451141365955473,-8.992229696969696,0.06663782328385898,131.8307575548856,0.20497816921768708,30.8675672541744,2,1,4
chillwave,0.22381700239924326,0.5773162190898824,242785.18560329874,0.6487130865562772,0.3041995596642619,0.187928011898315,-8.3231334454596,0.06775745074295873,121.07652501227068,0.41888109088178604,30.752777863517608,9,1,4
chinese drama ost,0.6861428571428572,0.43547619047619046,288667.14285714284,0.472952380952381,4.839523809523809e-05,0.2153190476190476,-9.30295238095238,0.040542857142857144,131.64866666666666,0.2544285714285714,21.142857142857142,7,1,4
chinese electronic,0.011373333333333333,0.6911666666666667,213141.0,0.8713333333333333,0.3246583333333333,0.25248333333333334,-4.872999999999999,0.061016666666666663,137.16216666666668,0.32566666666666666,24.666666666666664,7,1,4
chinese electropop,0.28401566666666667,0.5135,191877.16666666666,0.6171833333333333,0.056306666666666665,0.1668666666666667,-7.646666666666666,0.04173333333333334,144.17099999999996,0.2795,32.833333333333336,7,1,4
chinese folk,0.304,0.253,349141.0,0.298,9.75e-05,0.256,-9.862,0.0347,128.092,0.10300000000000001,0.0,2,0,4
chinese hip hop,0.2665533740740741,0.7014844444444445,221494.65264550265,0.6859319047619047,0.001143920949206349,0.16272465608465608,-6.775172328042328,0.13905913227513228,117.74375931216932,0.41484439153439145,24.01116402116402,7,1,4
chinese idol pop,0.27492249999999996,0.7132499999999999,208213.96428571426,0.6247142857142857,1.739285714285714e-06,0.15910714285714286,-6.848678571428572,0.07741071428571429,122.29671428571427,0.5092857142857142,48.214285714285715,4,0,4
chinese indie,0.28455600000000003,0.5180666666666667,250172.3,0.55885,0.006834323000000001,0.2870333333333334,-7.610366666666666,0.041416666666666664,139.7936,0.4054666666666666,26.933333333333337,0,1,4
chinese jazz,0.41759,0.483,220665.0,0.607,7.950000000000001e-05,0.1055,-6.6555,0.0379,127.87100000000001,0.272,16.0,11,1,3
chinese traditional,0.976,0.0678,258000.0,0.0269,0.983,0.0878,-28.96,0.0468,64.173,0.038,13.0,5,1,4
chiptune,0.16081054320987656,0.5269506172839505,219175.74074074073,0.6723827160493827,0.5319185185185186,0.18002716049382714,-8.989753086419753,0.08585802469135803,144.32060493827157,0.3885061728395061,23.617283950617285,9,1,4
chopped and screwed,0.2753381442750798,0.7310885856079404,239592.11866950258,0.5807337823466856,0.0007490957710031903,0.17743709795580767,-8.562869975186105,0.2597205766276734,119.6503223561385,0.4434748576155027,19.940623892236797,1,0,4
choral,0.37437388888888895,0.5204936666666667,222898.39555555556,0.5396597222222222,0.09262320342777776,0.23118461111111113,-11.122166666666667,0.11939538888888888,110.78886499999999,0.3387939444444445,14.736111111111112,7,1,4
choro,0.955,0.516,319600.0,0.25,0.875,0.081,-18.962,0.0303,95.41,0.444,12.0,2,1,3
christchurch indie,0.3759646111111112,0.5145416666666667,201814.93055555553,0.6863597222222223,0.1576306583333333,0.15590138888888888,-7.044430555555555,0.045275,137.16015277777777,0.5069875,29.458333333333332,6,1,4
christelijk,0.0182952,0.4144,317932.3,0.5901,2.3722e-05,0.24058000000000002,-7.1191,0.033729999999999996,145.3889,0.2601,24.2,7,1,4
christian a cappella,0.6413333333333333,0.369,305564.0,0.37000000000000005,0.0,0.126,-12.195833333333333,0.04648333333333334,141.59900000000002,0.34,21.166666666666668,3,1,3
christian afrobeat,0.08816666666666667,0.6146666666666666,227214.33333333334,0.6635833333333333,3.3166666666666665e-06,0.13073333333333334,-6.6354999999999995,0.231625,128.84766666666667,0.7908333333333334,23.083333333333332,9,0,4
christian alternative rock,0.221646028287495,0.5187474048034799,239825.41822996797,0.6424629700591128,0.06486883963830009,0.16448298129190606,-7.234904787322395,0.07847227720656484,124.80667291752947,0.39628179137668385,33.8210470284395,7,1,4
christian dance,0.162814,0.6690833333333334,274291.1666666667,0.6230833333333333,0.2147,0.08224166666666666,-7.762999999999999,0.04886666666666667,130.97425,0.3145833333333333,25.083333333333332,2,1,4
christian deathcore,0.0028022933333333327,0.413,183768.2333333333,0.9289666666666666,0.19733157,0.17655,-4.9982,0.1802433333333333,131.40053333333336,0.24487666666666671,7.1000000000000005,5,0,4
christian hard rock,0.03008692,0.442,208564.2,0.8421999999999998,0.047279999999999996,0.1738,-5.5818,0.06910000000000001,156.94599999999997,0.34,40.8,7,0,4
christian hardcore,0.10534266590909093,0.44564318181818185,213300.05,0.8096568181818182,0.04479159488636364,0.16911568181818185,-6.32616590909091,0.08034613636363637,118.96652045454546,0.2961784090909091,10.861363636363636,5,0,4
christian hip hop,0.21157872565992908,0.6872681655645942,209030.9605395648,0.628638005812066,0.030149926559344176,0.16558102172681122,-7.479667868263735,0.19263642421279642,125.36804841520217,0.44163311727119997,21.12912924585857,1,1,4
christian indie,0.41798801622795806,0.5060315756594825,236914.9484900758,0.4833649479654713,0.04115859649126132,0.15689873835789536,-9.852137075844052,0.06539391692932392,122.6539993692677,0.3328325419541699,24.000700655933215,7,1,4
christian metal,0.04745681919143356,0.4661352564102564,232317.64425990678,0.863022057109557,0.14246053747960374,0.20424407634032635,-5.366098892773893,0.10794293123543121,123.3256506993007,0.2930235431235431,31.580332167832168,9,1,4
christian music,0.26473099222319285,0.5081660975318465,253783.65566625696,0.5975064822717211,0.05271876414047515,0.1858911276699006,-7.584453681563556,0.07178156875570417,123.41880934713268,0.3710430331785955,34.5256041116058,7,1,4
christian pop,0.22986013857396392,0.5582075671444524,233332.93844828522,0.6008980323774585,0.04306502033881647,0.15502721916365364,-7.799420279735442,0.06453511816507718,118.98635635806212,0.3993967815093226,31.550170275989938,11,1,4
christian power metal,0.010086234848484851,0.4496464646464647,263079.76767676766,0.8915454545454546,0.09686593434343435,0.24264040404040407,-4.897813131313132,0.0905020202020202,138.17376262626266,0.46293232323232325,29.111111111111107,7,1,4
christian punk,0.17011938,0.5372,212072.47999999998,0.6205399999999999,0.04591104300000001,0.13343199999999997,-6.761959999999999,0.056738,125.86724,0.2995,17.0,7,1,4
christian relaxative,0.7226084500322258,0.5125541549848002,238139.17235721272,0.294154142824917,0.4368586325019657,0.1832013609508771,-13.564568868228545,0.05417443287894901,113.59208321409773,0.31802015833628733,19.111675421352842,7,1,4
christian rock,0.09650794212148403,0.5030415445480444,220640.76420810676,0.7995239365449366,0.07168182965035612,0.18650855872830877,-5.933953072390572,0.08591257413882412,131.23361962509716,0.38174760502460503,36.36426443926444,1,1,4
christian trap,0.20583978893029187,0.6968622976190479,206707.10519658122,0.6108514309024311,0.031349066010893004,0.14935840131812625,-7.5981302956210435,0.18539965830558328,126.0763286454657,0.40953876713009196,20.353122849372852,1,1,4
christian uplift,0.44060714418975466,0.4711052745310245,261721.32719336217,0.46060804581529585,0.17940139401565652,0.17686555032467532,-10.541946111111113,0.04423480681818183,119.10780730158729,0.22187716486291484,27.21491522366522,7,1,4
christlicher rap,0.14554999999999998,0.6925,209283.0,0.82,4.95e-07,0.0909,-5.876500000000001,0.243,109.48175,0.64575,23.25,9,1,4
christmas instrumental,0.8570315277777777,0.6075611111111112,167559.01666666666,0.2317398888888889,0.7563731944444445,0.12725833333333336,-17.770977777777777,0.056367222222222235,111.74948888888888,0.37991388888888894,30.35555555555556,0,1,4
chunchaca,0.2641922222222222,0.7428005050505051,204510.61414141415,0.7068745791245792,0.015764525452861947,0.2174638383838384,-7.957492592592591,0.11295890572390571,114.88450016835019,0.8668058922558922,23.16144781144781,5,1,4
